id,name,parent_area_id,description,boundary_id,valid_from,valid_until,area_type_id,created_on,created_by_user_id,updated_on,updated_by_user_id,boundary_status_id,retired,label,area_short_name,area_hq_id,area_code,establishment_date_approximated,mof_code,created_at,updated_at,deleted_at,ares_code
"7378773","Mpilipili Kaskazini-VILLAGE-MTAA","10335",,,,,"5","2024-10-25 07:10:26.857+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:26","2024-10-25 04:10:26",,"09015008"
"7378774","Mpilipili Kusini-VILLAGE-MTAA","10335",,,,,"5","2024-10-25 07:10:26.869+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:26","2024-10-25 04:10:26",,"09015009"
"7378775","Nachingwea 1-VILLAGE-MTAA","10335",,,,,"5","2024-10-25 07:10:26.881+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:26","2024-10-25 04:10:26",,"09015397"
"7378776","Sabasaba-VILLAGE-MTAA","10335",,,,,"5","2024-10-25 07:10:26.892+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:26","2024-10-25 04:10:26",,"09015973"
"7378777","Biatika-VILLAGE-MTAA","10580",,,,,"5","2024-10-25 07:10:26.904+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:26","2024-10-25 04:10:26",,"09000130"
"7378778","Kinyariri-VILLAGE-MTAA","10580",,,,,"5","2024-10-25 07:10:26.915+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:26","2024-10-25 04:10:26",,"09004139"
"7378779","Matongo-VILLAGE-MTAA","10580",,,,,"5","2024-10-25 07:10:26.927+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:26","2024-10-25 04:10:26",,"09006610"
"7378780","Ngogwa-VILLAGE-MTAA","12000",,,,,"5","2024-10-25 07:10:26.939+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:26","2024-10-25 04:10:26",,"09009854"
"7378781","Ngulu-VILLAGE-MTAA","12000",,,,,"5","2024-10-25 07:10:26.95+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:26","2024-10-25 04:10:26",,"09009915"
"7378782","Nuja-VILLAGE-MTAA","12000",,,,,"5","2024-10-25 07:10:26.962+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:26","2024-10-25 04:10:26",,"09010233"
"7378783","Nyambula-VILLAGE-MTAA","12000",,,,,"5","2024-10-25 07:10:26.973+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:26","2024-10-25 04:10:26",,"09010424"
"7378784","Mtua-VILLAGE-MTAA","10378",,,,,"5","2024-10-25 07:10:26.984+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09008384"
"7378785","Nalengwe-VILLAGE-MTAA","10378",,,,,"5","2024-10-25 07:10:26.996+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09009275"
"7378786","Namanga-VILLAGE-MTAA","10378",,,,,"5","2024-10-25 07:10:27.007+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09009310"
"7378787","Kashaka-VILLAGE-MTAA","8405",,,,,"5","2024-10-25 07:10:27.018+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09003293"
"7378788","Kashambya-VILLAGE-MTAA","8405",,,,,"5","2024-10-25 07:10:27.03+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09003294"
"7378789","Kashekya-VILLAGE-MTAA","8405",,,,,"5","2024-10-25 07:10:27.041+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09003306"
"7378790","Kataare-VILLAGE-MTAA","8405",,,,,"5","2024-10-25 07:10:27.052+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09003369"
"7378791","Dule-VILLAGE-MTAA","12688",,,,,"5","2024-10-25 07:10:27.063+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09001176"
"7378792","Kilangwi-VILLAGE-MTAA","12688",,,,,"5","2024-10-25 07:10:27.075+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09003908"
"7378793","Kwehangala-VILLAGE-MTAA","12688",,,,,"5","2024-10-25 07:10:27.086+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09004829"
"7378794","Mpalai-VILLAGE-MTAA","12688",,,,,"5","2024-10-25 07:10:27.097+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09007944"
"7378795","Mtunda-VILLAGE-MTAA","12688",,,,,"5","2024-10-25 07:10:27.108+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09008398"
"7378796","Wena-VILLAGE-MTAA","12688",,,,,"5","2024-10-25 07:10:27.119+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09012224"
"7378797","Balang'dalalu-VILLAGE-MTAA","10449",,,,,"5","2024-10-25 07:10:27.13+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09000073"
"7378798","Gidabwanja-VILLAGE-MTAA","10449",,,,,"5","2024-10-25 07:10:27.141+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09001371"
"7378799","Mureru-VILLAGE-MTAA","10449",,,,,"5","2024-10-25 07:10:27.152+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09008533"
"7378800","Jakaranda A-VILLAGE-MTAA","10868",,,,,"5","2024-10-25 07:10:27.163+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09013131"
"7378801","Jakaranda B-VILLAGE-MTAA","10868",,,,,"5","2024-10-25 07:10:27.173+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09013132"
"7378802","Soko Kuu-VILLAGE-MTAA","10868",,,,,"5","2024-10-25 07:10:27.184+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09016157"
"7378803","Tanesco-VILLAGE-MTAA","10868",,,,,"5","2024-10-25 07:10:27.195+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09016269"
"7378804","Uzunguni A-VILLAGE-MTAA","10868",,,,,"5","2024-10-25 07:10:27.206+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09016458"
"7378805","Uzunguni B-VILLAGE-MTAA","10868",,,,,"5","2024-10-25 07:10:27.217+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09016459"
"7378806","Dindwa-VILLAGE-MTAA","11202",,,,,"5","2024-10-25 07:10:27.229+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09001139"
"7378807","Kihamba-VILLAGE-MTAA","11202",,,,,"5","2024-10-25 07:10:27.239+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09003771"
"7378808","Kitaya-VILLAGE-MTAA","11202",,,,,"5","2024-10-25 07:10:27.25+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09004423"
"7378809","Mayembe Chini-VILLAGE-MTAA","11202",,,,,"5","2024-10-25 07:10:27.261+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09006676"
"7378810","Mayembe Juu-VILLAGE-MTAA","11202",,,,,"5","2024-10-25 07:10:27.273+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09006677"
"7378811","Mchanje-VILLAGE-MTAA","11202",,,,,"5","2024-10-25 07:10:27.284+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09006914"
"7378812","Idifu-VILLAGE-MTAA","5882",,,,,"5","2024-10-25 07:10:27.295+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09001701"
"7378813","Miganga-VILLAGE-MTAA","5882",,,,,"5","2024-10-25 07:10:27.307+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09007145"
"7378814","Kabale-VILLAGE-MTAA","8300",,,,,"5","2024-10-25 07:10:27.318+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09002799"
"7378815","Kikoma-VILLAGE-MTAA","8300",,,,,"5","2024-10-25 07:10:27.33+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09003844"
"7378816","Lusahunga-VILLAGE-MTAA","8300",,,,,"5","2024-10-25 07:10:27.342+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09005493"
"7378817","Nyakanazi-VILLAGE-MTAA","8300",,,,,"5","2024-10-25 07:10:27.353+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09010323"
"7378818","Nyakasenga-VILLAGE-MTAA","8300",,,,,"5","2024-10-25 07:10:27.364+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09010330"
"7378819","Nyambale-VILLAGE-MTAA","8300",,,,,"5","2024-10-25 07:10:27.376+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09010406"
"7378820","Igumangobo-VILLAGE-MTAA","11357",,,,,"5","2024-10-25 07:10:27.387+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09001868"
"7378821","Kijida-VILLAGE-MTAA","11357",,,,,"5","2024-10-25 07:10:27.399+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09003813"
"7378822","Milyungu-VILLAGE-MTAA","11357",,,,,"5","2024-10-25 07:10:27.411+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09007256"
"7378823","Mwalujo-VILLAGE-MTAA","11357",,,,,"5","2024-10-25 07:10:27.423+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09008793"
"7378824","Biharu-VILLAGE-MTAA","9965",,,,,"5","2024-10-25 07:10:27.434+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09000136"
"7378825","Kigege-VILLAGE-MTAA","9965",,,,,"5","2024-10-25 07:10:27.446+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09003730"
"7378826","Bufula-VILLAGE-MTAA","12402",,,,,"5","2024-10-25 07:10:27.458+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09000221"
"7378827","Chukumbulu-VILLAGE-MTAA","12402",,,,,"5","2024-10-25 07:10:27.47+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09001068"
"7378828","Kisyesye-VILLAGE-MTAA","12402",,,,,"5","2024-10-25 07:10:27.482+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09004381"
"7378829","Ngulugulu-VILLAGE-MTAA","12402",,,,,"5","2024-10-25 07:10:27.493+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09009919"
"7378830","Iguluba-VILLAGE-MTAA","7648",,,,,"5","2024-10-25 07:10:27.505+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09001865"
"7378831","Isaka-VILLAGE-MTAA","7648",,,,,"5","2024-10-25 07:10:27.517+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09002364"
"7378832","Makadupa-VILLAGE-MTAA","7648",,,,,"5","2024-10-25 07:10:27.529+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09005973"
"7378833","Mkulula-VILLAGE-MTAA","7648",,,,,"5","2024-10-25 07:10:27.541+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09007589"
"7378834","Nyakavangala-VILLAGE-MTAA","7648",,,,,"5","2024-10-25 07:10:27.552+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09010347"
"7378835","Usolanga-VILLAGE-MTAA","7648",,,,,"5","2024-10-25 07:10:27.563+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09012043"
"7378836","Isaba-VILLAGE-MTAA","10582",,,,,"5","2024-10-25 07:10:27.575+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09002348"
"7378837","Mwikoro-VILLAGE-MTAA","10582",,,,,"5","2024-10-25 07:10:27.586+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09009132"
"7378838","Ryamugabo-VILLAGE-MTAA","10582",,,,,"5","2024-10-25 07:10:27.597+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09011098"
"7378839","Songora-VILLAGE-MTAA","10582",,,,,"5","2024-10-25 07:10:27.608+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09011541"
"7378840","Tonyo-VILLAGE-MTAA","10582",,,,,"5","2024-10-25 07:10:27.619+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09011718"
"7378841","Itubukilo-VILLAGE-MTAA","12124",,,,,"5","2024-10-25 07:10:27.631+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09002623"
"7378842","Kihalahala-VILLAGE-MTAA","12124",,,,,"5","2024-10-25 07:10:27.644+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09003770"
"7378843","Mwambalange-VILLAGE-MTAA","12124",,,,,"5","2024-10-25 07:10:27.656+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09008864"
"7378844","Mwanzoya-VILLAGE-MTAA","12124",,,,,"5","2024-10-25 07:10:27.667+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09009006"
"7378845","Pugu-VILLAGE-MTAA","12124",,,,,"5","2024-10-25 07:10:27.679+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09010876"
"7378846","Bukumbi-VILLAGE-MTAA","12055",,,,,"5","2024-10-25 07:10:27.69+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09000367"
"7378847","Chembeli-VILLAGE-MTAA","12055",,,,,"5","2024-10-25 07:10:27.701+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09000826"
"7378848","Didia-VILLAGE-MTAA","12055",,,,,"5","2024-10-25 07:10:27.713+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09001120"
"7378849","Mwamalulu-VILLAGE-MTAA","12055",,,,,"5","2024-10-25 07:10:27.724+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09008832"
"7378850","Mwanono-VILLAGE-MTAA","12055",,,,,"5","2024-10-25 07:10:27.735+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09008986"
"7378851","Bangu-VILLAGE-MTAA","12726",,,,,"5","2024-10-25 07:10:27.745+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09012400"
"7378852","Kampene-VILLAGE-MTAA","12726",,,,,"5","2024-10-25 07:10:27.757+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09013255"
"7378853","Kideleko-VILLAGE-MTAA","12726",,,,,"5","2024-10-25 07:10:27.768+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09013473"
"7378854","Muungano-VILLAGE-MTAA","12726",,,,,"5","2024-10-25 07:10:27.78+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09015241"
"7378855","Ndekai-VILLAGE-MTAA","12726",,,,,"5","2024-10-25 07:10:27.792+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09015464"
"7378856","Handa-VILLAGE-MTAA","5921",,,,,"5","2024-10-25 07:10:27.803+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09001492"
"7378857","Kisande-VILLAGE-MTAA","5921",,,,,"5","2024-10-25 07:10:27.815+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09004269"
"7378858","Lahoda-VILLAGE-MTAA","5921",,,,,"5","2024-10-25 07:10:27.826+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09004943"
"7378859","Busamuda-VILLAGE-MTAA","12190",,,,,"5","2024-10-25 07:10:27.838+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09000503"
"7378860","Isulilo-VILLAGE-MTAA","12190",,,,,"5","2024-10-25 07:10:27.849+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09002506"
"7378861","Kidema-VILLAGE-MTAA","12190",,,,,"5","2024-10-25 07:10:27.861+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09003652"
"7378862","Ngongwa-VILLAGE-MTAA","12190",,,,,"5","2024-10-25 07:10:27.873+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09009883"
"7378863","Amani-VILLAGE-MTAA","11052",,,,,"5","2024-10-25 07:10:27.884+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09012332"
"7378864","Boma Road-VILLAGE-MTAA","11052",,,,,"5","2024-10-25 07:10:27.896+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09012466"
"7378865","Karume A-VILLAGE-MTAA","11052",,,,,"5","2024-10-25 07:10:27.907+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09013310"
"7378866","Karume B-VILLAGE-MTAA","11052",,,,,"5","2024-10-25 07:10:27.919+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09013311"
"7378867","Mlapakolo-VILLAGE-MTAA","11052",,,,,"5","2024-10-25 07:10:27.932+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09014909"
"7378868","Short-VILLAGE-MTAA","11052",,,,,"5","2024-10-25 07:10:27.944+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09016087"
"7378869","Uhuru-VILLAGE-MTAA","11052",,,,,"5","2024-10-25 07:10:27.957+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09016372"
"7378870","Bugege-VILLAGE-MTAA","6860",,,,,"5","2024-10-25 07:10:27.97+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:27","2024-10-25 04:10:27",,"09000251"
"7378871","Bwenda-VILLAGE-MTAA","6860",,,,,"5","2024-10-25 07:10:27.982+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09000645"
"7378872","Ilyamchele-VILLAGE-MTAA","6860",,,,,"5","2024-10-25 07:10:27.993+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09002211"
"7378873","Mjimwema-VILLAGE-MTAA","6860",,,,,"5","2024-10-25 07:10:28.005+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09007422"
"7378874","Namalandula-VILLAGE-MTAA","6860",,,,,"5","2024-10-25 07:10:28.016+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09009300"
"7378875","Namonge-VILLAGE-MTAA","6860",,,,,"5","2024-10-25 07:10:28.028+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09009415"
"7378876","Nasiluluma-VILLAGE-MTAA","6860",,,,,"5","2024-10-25 07:10:28.039+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09009543"
"7378877","Shilabela-VILLAGE-MTAA","6860",,,,,"5","2024-10-25 07:10:28.051+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09011349"
"7378878","Akeri-VILLAGE-MTAA","4121",,,,,"5","2024-10-25 07:10:28.062+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09000006"
"7378879","Nguruma-VILLAGE-MTAA","4121",,,,,"5","2024-10-25 07:10:28.074+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09009938"
"7378880","Patandi-VILLAGE-MTAA","4121",,,,,"5","2024-10-25 07:10:28.086+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09010845"
"7378881","Humbi-VILLAGE-MTAA","12585",,,,,"5","2024-10-25 07:10:28.098+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09012912"
"7378882","Ipilili-VILLAGE-MTAA","12585",,,,,"5","2024-10-25 07:10:28.11+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09013046"
"7378883","Majengo-VILLAGE-MTAA","12585",,,,,"5","2024-10-25 07:10:28.122+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09014234"
"7378884","Mbugani-VILLAGE-MTAA","12585",,,,,"5","2024-10-25 07:10:28.133+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09014552"
"7378885","Ushirika-VILLAGE-MTAA","12585",,,,,"5","2024-10-25 07:10:28.145+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09016426"
"7378886","Utemini-VILLAGE-MTAA","12585",,,,,"5","2024-10-25 07:10:28.157+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09016431"
"7378887","Bukundi-VILLAGE-MTAA","12221",,,,,"5","2024-10-25 07:10:28.168+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09000369"
"7378888","Lukale-VILLAGE-MTAA","12221",,,,,"5","2024-10-25 07:10:28.18+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09005355"
"7378889","Mwabagimu-VILLAGE-MTAA","12221",,,,,"5","2024-10-25 07:10:28.191+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09008648"
"7378890","Witamhiya-VILLAGE-MTAA","12221",,,,,"5","2024-10-25 07:10:28.203+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09012248"
"7378891","Mivumoni-VILLAGE-MTAA","12876",,,,,"5","2024-10-25 07:10:28.214+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09007400"
"7378892","Msaraza-VILLAGE-MTAA","12876",,,,,"5","2024-10-25 07:10:28.225+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09008130"
"7378893","Makose-VILLAGE-MTAA","12800",,,,,"5","2024-10-25 07:10:28.237+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09006068"
"7378894","Malindi-VILLAGE-MTAA","12800",,,,,"5","2024-10-25 07:10:28.248+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09006159"
"7378895","Maringo-VILLAGE-MTAA","12800",,,,,"5","2024-10-25 07:10:28.259+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09006426"
"7378896","Mnadani-VILLAGE-MTAA","12800",,,,,"5","2024-10-25 07:10:28.271+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09007778"
"7378897","Tumbi-VILLAGE-MTAA","12636",,,,,"5","2024-10-25 07:10:28.283+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09011764"
"7378898","Lipwidi-VILLAGE-MTAA","11161",,,,,"5","2024-10-25 07:10:28.295+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09005125"
"7378899","Mtama-VILLAGE-MTAA","11161",,,,,"5","2024-10-25 07:10:28.307+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09008272"
"7378900","Nambela-VILLAGE-MTAA","11161",,,,,"5","2024-10-25 07:10:28.319+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09009352"
"7378901","Alaililai-VILLAGE-MTAA","4106",,,,,"5","2024-10-25 07:10:28.331+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09000010"
"7378902","Ilchangitsapukin-VILLAGE-MTAA","4106",,,,,"5","2024-10-25 07:10:28.342+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09002126"
"7378903","Lumbwa-VILLAGE-MTAA","4106",,,,,"5","2024-10-25 07:10:28.353+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09005429"
"7378904","Wosiwosi-VILLAGE-MTAA","4106",,,,,"5","2024-10-25 07:10:28.365+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09012251"
"7378905","Magole B-VILLAGE-MTAA","10968",,,,,"5","2024-10-25 07:10:28.377+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09005803"
"7378906","Magole-VILLAGE-MTAA","10968",,,,,"5","2024-10-25 07:10:28.389+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09005802"
"7378907","Mandera-VILLAGE-MTAA","10968",,,,,"5","2024-10-25 07:10:28.4+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09006263"
"7378908","Kwefingo-VILLAGE-MTAA","12805",,,,,"5","2024-10-25 07:10:28.412+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09004828"
"7378909","Migambo-VILLAGE-MTAA","12805",,,,,"5","2024-10-25 07:10:28.424+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09007143"
"7378910","Milungui-VILLAGE-MTAA","12805",,,,,"5","2024-10-25 07:10:28.435+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09007255"
"7378911","Keni-VILLAGE-MTAA","10199",,,,,"5","2024-10-25 07:10:28.447+03",,,,,"f",,,,,"f",,"2024-10-25 04:10:28","2024-10-25 04:10:28",,"09003506"
